smi:nz.org.geonet/2016p862930,WTMC,2016-11-15T06:50:17.880488Z,2016-11-15T06:50:21.527110Z,3.025759115
smi:nz.org.geonet/2016p862930,WAKC,2016-11-15T06:50:22.092967Z,2016-11-15T06:50:29.008979Z,3.025759115
smi:nz.org.geonet/2015p902148,DSLC,2015-11-30T19:04:33.308243Z,,3.02594707
smi:nz.org.geonet/2015p902148,TPLC,2015-11-30T19:04:32.762669Z,,3.02594707
smi:nz.org.geonet/2015p902148,MAYC,2015-11-30T19:04:41.273628Z,,3.02594707
smi:nz.org.geonet/2015p902148,WAKC,2015-11-30T19:04:41.873760Z,,3.02594707
smi:nz.org.geonet/2021p478681,WAKC,2021-06-27T02:41:30.884157Z,,3.027244096
smi:nz.org.geonet/2021p478681,SCAC,2021-06-27T02:41:30.579498Z,,3.027244096
smi:nz.org.geonet/2021p478681,WTMC,2021-06-27T02:41:26.676056Z,2021-06-27T02:41:30.360524Z,3.027244096
smi:nz.org.geonet/2021p478681,CULC,2021-06-27T02:41:26.856947Z,2021-06-27T02:41:30.874636Z,3.027244096
smi:nz.org.geonet/2021p478681,WIGC,2021-06-27T02:41:25.647832Z,2021-06-27T02:41:28.808668Z,3.027244096
smi:nz.org.geonet/2016p869535,CULC,2016-11-17T17:28:47.015211Z,2016-11-17T17:28:52.495275Z,3.028409947
smi:nz.org.geonet/2016p869535,AMBC,2016-11-17T17:28:52.625620Z,,3.028409947
smi:nz.org.geonet/2016p869535,WAKC,2016-11-17T17:28:51.040570Z,,3.028409947
smi:nz.org.geonet/2019p831800,ROLC,2019-11-04T18:23:16.751142Z,,3.02919123
smi:nz.org.geonet/2019p831800,TPLC,2019-11-04T18:23:17.178061Z,,3.02919123
smi:nz.org.geonet/2019p831800,LINC,2019-11-04T18:23:17.434213Z,,3.02919123
smi:nz.org.geonet/2019p831800,RHSC,2019-11-04T18:23:18.288052Z,,3.02919123
smi:nz.org.geonet/2016p862288,WAKC,2016-11-15T01:07:46.380635Z,2016-11-15T01:07:56.372509Z,3.029348273
smi:nz.org.geonet/2020p535934,LINC,2020-07-17T07:06:01.378436Z,,3.029587139
smi:nz.org.geonet/2020p535934,RHSC,2020-07-17T07:06:01.286518Z,,3.029587139
smi:nz.org.geonet/2020p535934,TPLC,2020-07-17T07:06:01.252048Z,,3.029587139
smi:nz.org.geonet/2020p535934,ROLC,2020-07-17T07:06:02.102293Z,,3.029587139
smi:nz.org.geonet/2020p535934,SMTC,2020-07-17T07:06:02.699762Z,,3.029587139
smi:nz.org.geonet/2020p535934,SLRC,2020-07-17T07:06:03.400640Z,2020-07-17T07:06:06.319047Z,3.029587139
smi:nz.org.geonet/2020p535934,DSLC,2020-07-17T07:06:04.767925Z,,3.029587139
smi:nz.org.geonet/2020p535934,HORC,2020-07-17T07:06:07.858679Z,,3.029587139
smi:nz.org.geonet/2020p535934,SHFC,2020-07-17T07:06:07.433557Z,,3.029587139
smi:nz.org.geonet/2016p868173,CULC,2016-11-17T05:22:38.276567Z,2016-11-17T05:22:41.990529Z,3.031190005
smi:nz.org.geonet/2016p868173,WAKC,2016-11-17T05:22:43.134073Z,,3.031190005
smi:nz.org.geonet/2016p868173,AMBC,2016-11-17T05:22:45.508606Z,2016-11-17T05:22:54.484018Z,3.031190005
smi:nz.org.geonet/2016p864233,WAKC,2016-11-15T18:23:52.911218Z,,3.032246966
smi:nz.org.geonet/2016p889491,CULC,2016-11-25T02:41:30.998615Z,,3.035211717
smi:nz.org.geonet/2016p889491,WAKC,2016-11-25T02:41:34.791210Z,,3.035211717
smi:nz.org.geonet/2016p870210,CULC,2016-11-17T23:28:14.634594Z,,3.037479485
smi:nz.org.geonet/2016p870210,WAKC,2016-11-17T23:28:18.893404Z,,3.037479485
smi:nz.org.geonet/2016p870210,AMBC,2016-11-17T23:28:21.021923Z,,3.037479485
smi:nz.org.geonet/2015p160543,TPLC,2015-03-01T09:37:40.030146Z,,3.037577993
smi:nz.org.geonet/2015p160543,LINC,2015-03-01T09:37:41.253928Z,,3.037577993
smi:nz.org.geonet/2021p346528,LINC,2021-05-09T05:10:21.347799Z,,3.037591001
smi:nz.org.geonet/2021p346528,RHSC,2021-05-09T05:10:21.347799Z,2021-05-09T05:10:23.250069Z,3.037591001
smi:nz.org.geonet/2021p346528,ROLC,2021-05-09T05:10:20.906201Z,2021-05-09T05:10:23.334913Z,3.037591001
smi:nz.org.geonet/2021p346528,SLRC,2021-05-09T05:10:23.623730Z,,3.037591001
smi:nz.org.geonet/2021p346528,SWNC,2021-05-09T05:10:24.438988Z,,3.037591001
smi:nz.org.geonet/2016p859830,WTMC,2016-11-14T03:18:04.501552Z,2016-11-14T03:18:07.658382Z,3.039744191
smi:nz.org.geonet/2019p928680,GDLC,2019-12-10T14:40:48.601816Z,,3.04257217
smi:nz.org.geonet/2019p928680,DSLC,2019-12-10T14:40:49.765044Z,,3.04257217
smi:nz.org.geonet/2019p928680,SHFC,2019-12-10T14:40:49.576413Z,2019-12-10T14:40:52.387545Z,3.04257217
smi:nz.org.geonet/2019p928680,ROLC,2019-12-10T14:40:50.210424Z,2019-12-10T14:40:53.278305Z,3.04257217
smi:nz.org.geonet/2019p928680,TPLC,2019-12-10T14:40:51.195500Z,,3.04257217
smi:nz.org.geonet/2019p928680,LINC,2019-12-10T14:40:51.467967Z,2019-12-10T14:40:55.049346Z,3.04257217
smi:nz.org.geonet/2019p928680,RKAC,2019-12-10T14:40:51.656599Z,,3.04257217
smi:nz.org.geonet/2019p928680,CSTC,2019-12-10T14:40:51.845231Z,,3.04257217
smi:nz.org.geonet/2019p928680,KOWC,2019-12-10T14:40:51.881909Z,,3.04257217
smi:nz.org.geonet/2019p928680,RHSC,2019-12-10T14:40:52.343008Z,,3.04257217
smi:nz.org.geonet/2019p928680,SBRC,2019-12-10T14:40:52.474002Z,,3.04257217
smi:nz.org.geonet/2019p928680,SMTC,2019-12-10T14:40:53.249487Z,,3.04257217
smi:nz.org.geonet/2019p928680,CCCC,2019-12-10T14:40:53.370002Z,,3.04257217
smi:nz.org.geonet/2019p928680,DORC,2019-12-10T14:40:54.045931Z,,3.04257217
smi:nz.org.geonet/2019p928680,HVSC,2019-12-10T14:40:54.161206Z,,3.04257217
smi:nz.org.geonet/2019p928680,NBLC,2019-12-10T14:40:54.711381Z,,3.04257217
smi:nz.org.geonet/2019p928680,AMBC,2019-12-10T14:40:57.994093Z,,3.04257217
smi:nz.org.geonet/2019p928680,MAYC,2019-12-10T14:40:58.287520Z,,3.04257217
smi:nz.org.geonet/2019p928680,WAKC,2019-12-10T14:41:00.016642Z,,3.04257217
smi:nz.org.geonet/2019p928680,LSRC,2019-12-10T14:41:00.572057Z,,3.04257217
smi:nz.org.geonet/2019p928680,PEEC,2019-12-10T14:41:01.892478Z,,3.04257217
smi:nz.org.geonet/2019p928680,CULC,2019-12-10T14:41:03.370091Z,,3.04257217
smi:nz.org.geonet/2016p861404,WTMC,2016-11-14T17:16:26.362063Z,2016-11-14T17:16:29.867872Z,3.042983795
smi:nz.org.geonet/2016p861404,CULC,2016-11-14T17:16:28.879054Z,2016-11-14T17:16:33.778197Z,3.042983795
smi:nz.org.geonet/2016p861404,WIGC,2016-11-14T17:16:28.654323Z,2016-11-14T17:16:33.598413Z,3.042983795
smi:nz.org.geonet/2016p861404,WAKC,2016-11-14T17:16:31.171313Z,2016-11-14T17:16:37.823362Z,3.042983795
smi:nz.org.geonet/2016p865876,CULC,2016-11-16T08:59:16.250194Z,2016-11-16T08:59:18.895118Z,3.043288416
smi:nz.org.geonet/2016p865876,WAKC,2016-11-16T08:59:21.530139Z,2016-11-16T08:59:27.032797Z,3.043288416
smi:nz.org.geonet/2016p865876,AMBC,2016-11-16T08:59:24.310672Z,,3.043288416
smi:nz.org.geonet/2016p867085,WAKC,2016-11-16T19:43:35.018766Z,2016-11-16T19:43:46.571869Z,3.043496812
smi:nz.org.geonet/2016p868781,CULC,2016-11-17T10:47:15.433273Z,,3.044220657
smi:nz.org.geonet/2016p868781,WAKC,2016-11-17T10:47:19.695774Z,2016-11-17T10:47:28.487179Z,3.044220657
smi:nz.org.geonet/2016p868781,AMBC,2016-11-17T10:47:22.436145Z,,3.044220657
smi:nz.org.geonet/2016p862710,WTMC,2016-11-15T04:51:59.131642Z,2016-11-15T04:52:01.278555Z,3.044438458
smi:nz.org.geonet/2016p862710,WAKC,2016-11-15T04:52:06.476344Z,2016-11-15T04:52:13.764549Z,3.044438458
smi:nz.org.geonet/2016p944791,WAKC,2016-12-15T13:45:17.816484Z,,3.045881737
smi:nz.org.geonet/2016p860945,WTMC,2016-11-14T13:11:46.446405Z,2016-11-14T13:11:49.872893Z,3.046141865
smi:nz.org.geonet/2016p860945,WIGC,2016-11-14T13:11:44.223818Z,2016-11-14T13:11:45.937062Z,3.046141865
smi:nz.org.geonet/2016p860945,WAKC,N/A,2016-11-14T13:11:54.410674Z,3.046141865
smi:nz.org.geonet/2016p860945,AMBC,2016-11-14T13:11:53.114166Z,2016-11-14T13:12:01.032131Z,3.046141865
smi:nz.org.geonet/2016p869518,CULC,2016-11-17T17:19:26.305808Z,2016-11-17T17:19:29.002915Z,3.047244354
